HR,COLOR,VMAG,GLON,GLAT
8068,ffffffff,1,128.18,-28.07
8069,ffffffff,1,179.63,-42.25
8070,ffffffff,1,164.65,-40.95
8071,ffffffff,1,95.92,-3.47
8072,ffffffff,1,89.45,2.4
8073,ffffffff,1,-150.81,-39.04
8074,ffffffff,1,92.03,0.04
8075,ffffffff,1,148.69,-37.29
8076,ffffffff,1,167.53,-41.42
8077,ffffffff,1,124.61,-26.18
8078,ffffffff,1,87.22,4.3
8079,ffffffff,1,94.07,-2.08
8080,ffffffff,1,158.02,-40.01
8081,ffffffff,1,-140.62,-36.02
8082,ffffffff,1,106.77,-13.55
8083,ffffffff,1,148.75,-37.77
8084,ffffffff,1,103.45,-10.78
8085,ffffffff,1,97.75,-5.81
8086,ffffffff,1,97.75,-5.81
8087,ffffffff,1,153.16,-39.21
8088,ffffffff,1,115.73,-20.89
8089,ffffffff,1,91.12,0.2
8090,ffffffff,1,123.2,-26.22
8091,ffffffff,1,152.29,-39.23
8092,ffffffff,1,-143.27,-37.19
8093,ffffffff,1,141.55,-35.77
8094,ffffffff,1,103.89,-11.77
8095,ffffffff,1,126.74,-28.8
8096,ffffffff,1,139.17,-35.15
8097,ffffffff,1,120.07,-24.76
8098,ffffffff,1,120.11,-24.85
8099,ffffffff,1,73.05,15.95
8100,ffffffff,1,178.07,-43.33
8101,ffffffff,1,109.67,-17.15
8102,ffffffff,1,144.81,-37.52
8103,ffffffff,1,92.3,-1.68
8104,ffffffff,1,176.9,-43.46
8105,ffffffff,1,98.95,-8.08
8106,ffffffff,1,86.36,3.78
8107,ffffffff,1,90.64,-0.25
8108,ffffffff,1,172.78,-43.34
8109,ffffffff,1,79.19,10.41
8110,ffffffff,1,160.94,-41.98
8111,ffffffff,1,-137.29,-35.15
8112,ffffffff,1,67.6,20.19
8113,ffffffff,1,75.19,13.84
8114,ffffffff,1,-164.11,-42.76
8115,ffffffff,1,103.25,-12.45
8116,ffffffff,1,114.51,-21.8
8117,ffffffff,1,178.39,-43.9
8118,ffffffff,1,140.08,-36.48
8119,ffffffff,1,81.48,7.99
8120,ffffffff,1,98.37,-8.2
8121,ffffffff,1,128.78,-31.32
8122,ffffffff,1,147.81,-39.37
8123,ffffffff,1,119.5,-25.65
8124,ffffffff,1,172.43,-43.81
8125,ffffffff,1,-149.44,-39.74
8126,ffffffff,1,103.31,-12.87
8127,ffffffff,1,151.81,-40.61
8128,ffffffff,1,145.14,-38.69
8129,ffffffff,1,-127.53,-30.4
8130,ffffffff,1,97.15,-7.43
8131,ffffffff,1,123.62,-28.71
8132,ffffffff,1,130.16,-32.65
8133,ffffffff,1,78.03,10.81
8134,ffffffff,1,142.74,-38.27
8135,ffffffff,1,166.8,-43.8
8136,ffffffff,1,89.84,-0.68
8137,ffffffff,1,148.27,-40.23
8138,ffffffff,1,93.86,-4.76
8139,ffffffff,1,147.6,-40.11
8140,ffffffff,1,-163.69,-43.32
8141,ffffffff,1,132.92,-34.47
8142,ffffffff,1,162.11,-43.43
8143,ffffffff,1,95.81,-6.87
8144,ffffffff,1,93.43,-4.58
8145,ffffffff,1,-175.26,-44.65
8146,ffffffff,1,99.02,-10.05
8147,ffffffff,1,85.36,3.35
8148,ffffffff,1,158.81,-43.11
8149,ffffffff,1,117.73,-25.79
8150,ffffffff,1,84.04,4.58
8151,ffffffff,1,178.81,-44.95
8152,ffffffff,1,-168.4,-44.22
8153,ffffffff,1,82,6.53
8154,ffffffff,1,92.39,-3.84
8155,ffffffff,1,94.41,-5.93
8156,ffffffff,1,-143.2,-38.2
8157,ffffffff,1,96.38,-7.95
8158,ffffffff,1,108.47,-19.13
8159,ffffffff,1,-140.84,-37.31
8160,ffffffff,1,132.53,-35.11
8161,ffffffff,1,88.3,-0.06
8162,ffffffff,1,79,9.17
8163,ffffffff,1,120.81,-28.55
8164,ffffffff,1,81.82,6.36
8165,ffffffff,1,106.9,-18.06
8166,ffffffff,1,100.4,-12.18
8167,ffffffff,1,146.38,-40.77
8168,ffffffff,1,68.15,19.06
8169,ffffffff,1,100.2,-12.15
8170,ffffffff,1,94.63,-6.7
8171,ffffffff,1,77.26,10.69
8172,ffffffff,1,153.69,-42.85
8173,ffffffff,1,109.95,-20.92
8174,ffffffff,1,64.75,21.83
8175,ffffffff,1,137.44,-37.81
8176,ffffffff,1,-129.46,-31.74
8177,ffffffff,1,-172.92,-45.21
8178,ffffffff,1,121,-29.23
8179,ffffffff,1,80.16,7.73
8180,ffffffff,1,179.11,-45.64
8181,ffffffff,1,-148.14,-40.29
8182,ffffffff,1,101.71,-13.94
8183,ffffffff,1,151.22,-42.56
8184,ffffffff,1,153.69,-43.12
8185,ffffffff,1,88.1,-0.44
8186,ffffffff,1,95.62,-8.15
8187,ffffffff,1,141.37,-39.64
8188,ffffffff,1,-161.75,-43.94
8189,ffffffff,1,96.42,-9.1
8190,ffffffff,1,106.1,-18.27
8191,ffffffff,1,117.7,-27.5
8192,ffffffff,1,130.71,-35.33
8193,ffffffff,1,96.4,-9.2
8194,ffffffff,1,105.28,-17.59
8195,ffffffff,1,137.6,-38.5
8196,ffffffff,1,-143.22,-38.65
8197,ffffffff,1,105.84,-18.17
8198,ffffffff,1,104.54,-17.08
8199,ffffffff,1,130.81,-35.51
8200,ffffffff,1,174.55,-46.01
8201,ffffffff,1,-131.99,-33.3
8202,ffffffff,1,-178.65,-46.06
8203,ffffffff,1,126.53,-33.44
8204,ffffffff,1,153.02,-43.59
8205,ffffffff,1,125.86,-33.25
8206,ffffffff,1,87.8,-0.82
8207,ffffffff,1,151.37,-43.36
8208,ffffffff,1,89.58,-2.73
8209,ffffffff,1,96.61,-9.96
8210,ffffffff,1,109.57,-21.98
8211,ffffffff,1,-162.89,-44.57
8212,ffffffff,1,139.28,-39.98
8213,ffffffff,1,152.03,-43.87
8214,ffffffff,1,165.02,-46.02
8215,ffffffff,1,96.06,-9.86
8216,ffffffff,1,87.91,-1.39
8217,ffffffff,1,102.96,-16.6
8218,ffffffff,1,85.11,1.55
8219,ffffffff,1,118.79,-29.49
8220,ffffffff,1,99.47,-13.44
8221,ffffffff,1,110.33,-23.41
8222,ffffffff,1,148.42,-43.31
8223,ffffffff,1,106.91,-20.54
8224,ffffffff,1,80.27,6.42
8225,ffffffff,1,105.61,-19.7
8226,ffffffff,1,83.14,3.16
8227,ffffffff,1,75.24,11.43
8228,ffffffff,1,89.19,-3.35
8229,ffffffff,1,179.44,-47.08
8230,ffffffff,1,168.82,-46.99
8231,ffffffff,1,114.8,-27.55
8232,ffffffff,1,131.98,-37.88
8233,ffffffff,1,-163.97,-45.45
8234,ffffffff,1,-132.39,-33.86
8235,ffffffff,1,155.46,-45.47
8236,ffffffff,1,-175.16,-46.99
8237,ffffffff,1,84.68,1.22
8238,ffffffff,1,72.46,14.03
8239,ffffffff,1,65.02,21.03
8240,ffffffff,1,105.38,-20.29
8241,ffffffff,1,-177.95,-47.36
8242,ffffffff,1,84.78,0.86
8243,ffffffff,1,79.45,6.62
8244,ffffffff,1,162.53,-47.03
8245,ffffffff,1,149.12,-44.7
8246,ffffffff,1,86.41,-1.24
8247,ffffffff,1,153.66,-45.78
8248,ffffffff,1,89.17,-4.31
8249,ffffffff,1,-148.1,-41.63
8250,ffffffff,1,105.52,-21.08
8251,ffffffff,1,129.65,-37.86
8252,ffffffff,1,89.26,-4.58
8253,ffffffff,1,157.39,-46.64
8254,ffffffff,1,-134.29,-35.19
8255,ffffffff,1,93.99,-9.85
8256,ffffffff,1,167.37,-47.85
8257,ffffffff,1,101.28,-17.39
8258,ffffffff,1,104.06,-20.05
8259,ffffffff,1,85.07,-0.13
8260,ffffffff,1,148.06,-44.99
8261,ffffffff,1,99.77,-16.2
8262,ffffffff,1,89.14,-4.98
8263,ffffffff,1,125.48,-36.38
8264,ffffffff,1,133.55,-40.34
8265,ffffffff,1,118.59,-32.28
8266,ffffffff,1,92.38,-8.76
8267,ffffffff,1,107.66,-23.99
8268,ffffffff,1,168.26,-48.38
8269,ffffffff,1,-164.1,-46.53
8270,ffffffff,1,119.24,-32.96
8271,ffffffff,1,-159.43,-45.56
8272,ffffffff,1,89.41,-5.65
8273,ffffffff,1,136.47,-42
8274,ffffffff,1,102.71,-19.84
8275,ffffffff,1,83.14,1.29
8276,ffffffff,1,106.69,-23.55
8277,ffffffff,1,122.46,-35.28
8278,ffffffff,1,144,-44.67
8279,ffffffff,1,77.73,7.25
8280,ffffffff,1,-129.02,-32.13
8281,ffffffff,1,80.71,3.74
8282,ffffffff,1,155.44,-47.63
8283,ffffffff,1,140.44,-43.97
8284,ffffffff,1,90,-7.04
8285,ffffffff,1,152.79,-47.22
8286,ffffffff,1,-140.64,-39.09
8287,ffffffff,1,122.95,-36.37
8288,ffffffff,1,146.62,-46.03
8289,ffffffff,1,118.64,-33.75
8290,ffffffff,1,82.26,1.61
8291,ffffffff,1,91.46,-9.06
8292,ffffffff,1,113.89,-30.53
8293,ffffffff,1,147.59,-46.41
8294,ffffffff,1,-123.63,-28.13
8295,ffffffff,1,140.68,-44.45
8297,ffffffff,1,94.99,-13.06
8298,ffffffff,1,88.08,-5.4
8299,ffffffff,1,175.65,-49.57
8300,ffffffff,1,91.16,-8.96
8301,ffffffff,1,84.52,-1.3
8302,ffffffff,1,141,-44.8
8303,ffffffff,1,-167.83,-48.1
8304,ffffffff,1,85.49,-2.56
8305,ffffffff,1,167.12,-49.55
8306,ffffffff,1,91,-8.99
8307,ffffffff,1,92.89,-11.18
8308,ffffffff,1,114.43,-31.46
8309,ffffffff,1,99.42,-18.34
8310,ffffffff,1,99.42,-18.34
8311,ffffffff,1,133.83,-42.51
8312,ffffffff,1,79.16,4.75
8313,ffffffff,1,108.02,-26.51
8314,ffffffff,1,110.14,-28.27
8315,ffffffff,1,101.59,-20.67
8316,ffffffff,1,79.4,4.32
8317,ffffffff,1,71.12,13.82
8318,ffffffff,1,133.86,-42.88
8319,ffffffff,1,136.36,-43.91
8320,ffffffff,1,94.18,-13.3
8321,ffffffff,1,103.36,-22.83
8322,ffffffff,1,142.4,-46.01
8323,ffffffff,1,-170.88,-49.1
8324,ffffffff,1,70.35,14.5
8325,ffffffff,1,101.35,-21
8326,ffffffff,1,163.76,-49.94
8327,ffffffff,1,76.86,6.99
8328,ffffffff,1,120.62,-36.56
8329,ffffffff,1,89.29,-7.93
8330,ffffffff,1,107.68,-27.05
8331,ffffffff,1,-147.4,-42.8
8332,ffffffff,1,129.7,-41.49
8333,ffffffff,1,-141.8,-40.23
8334,ffffffff,1,77.69,5.93
8335,ffffffff,1,85.17,-3.22
8336,ffffffff,1,93.32,-13.08
8337,ffffffff,1,137.59,-45.2
8338,ffffffff,1,91.88,-11.56
8339,ffffffff,1,77.78,5.45
8340,ffffffff,1,142.95,-46.99
8341,ffffffff,1,104.65,-25.15
8342,ffffffff,1,71.59,12.67
8343,ffffffff,1,97.43,-18.12
8344,ffffffff,1,107.03,-27.52
8345,ffffffff,1,90.06,-9.8
8346,ffffffff,1,145.21,-47.96
8347,ffffffff,1,77.23,5.75
8348,ffffffff,1,104.75,-25.96
8349,ffffffff,1,90.9,-11.2
8350,ffffffff,1,103.5,-25.04
8351,ffffffff,1,138.12,-46.35
8352,ffffffff,1,-150.39,-44.71
8353,ffffffff,1,173.89,-51.47
8354,ffffffff,1,97.95,-19.54
8355,ffffffff,1,133.93,-44.96
8356,ffffffff,1,99.9,-21.75
8357,ffffffff,1,80.44,1.28
8358,ffffffff,1,104.49,-26.41
8359,ffffffff,1,115.3,-35.25
8360,ffffffff,1,126.67,-41.99
8361,ffffffff,1,74.15,9.04
8362,ffffffff,1,-155.36,-46.69
8363,ffffffff,1,125.51,-41.54
8364,ffffffff,1,104.32,-26.48
8365,ffffffff,1,162.99,-51.66
8366,ffffffff,1,173.75,-51.96
8367,ffffffff,1,174.56,-52.07
8368,ffffffff,1,-159.11,-48.12
8369,ffffffff,1,-153.72,-46.45
8370,ffffffff,1,-133.17,-35.87
8371,ffffffff,1,79.61,1.68
8372,ffffffff,1,102.76,-25.72
8373,ffffffff,1,110.04,-32.32
8374,ffffffff,1,76.5,5.51
8375,ffffffff,1,74.11,8.45
8376,ffffffff,1,127.24,-43.46
8377,ffffffff,1,84.26,-4.77
8378,ffffffff,1,148.1,-50.35
8379,ffffffff,1,175.66,-52.47
8380,ffffffff,1,-134.54,-36.95
8381,ffffffff,1,-157.68,-48.07
8382,ffffffff,1,125.9,-43.03
8383,ffffffff,1,75.08,7.05
8384,ffffffff,1,73.45,9
8385,ffffffff,1,114.2,-36.51
8386,ffffffff,1,159.3,-52.44
8387,ffffffff,1,-156.28,-48.01
8388,ffffffff,1,75.46,6.16
8389,ffffffff,1,78.49,2.13
8390,ffffffff,1,120.05,-40.57
8391,ffffffff,1,93.7,-17.44
8392,ffffffff,1,108.32,-32.32
8393,ffffffff,1,112.57,-35.67
8394,ffffffff,1,142.85,-50.04
8395,ffffffff,1,67.72,15.84
8396,ffffffff,1,141.46,-49.74
8397,ffffffff,1,109.97,-33.98
8398,ffffffff,1,161.57,-53.16
8399,ffffffff,1,75.42,5.87
8400,ffffffff,1,68.83,14.38
8401,ffffffff,1,127.59,-45.11
8402,ffffffff,1,122.56,-42.67
8403,ffffffff,1,81.09,-1.89
8404,ffffffff,1,109.34,-33.92
8405,ffffffff,1,161.55,-53.4
8406,ffffffff,1,77.99,2.18
8407,ffffffff,1,85.92,-8.58
8408,ffffffff,1,156.42,-53.01
8409,ffffffff,1,-152.26,-46.96
8410,ffffffff,1,120.9,-42.22
8411,ffffffff,1,177.78,-53.67
8412,ffffffff,1,93.03,-18.03
8413,ffffffff,1,114.63,-38.64
8414,ffffffff,1,120.07,-42.07
8415,ffffffff,1,97.15,-22.98
8416,ffffffff,1,74.74,6.15
8417,ffffffff,1,73.85,7.37
8418,ffffffff,1,136.49,-49.37
8419,ffffffff,1,95.51,-21.27
8420,ffffffff,1,-134.37,-37.45
8421,ffffffff,1,84.32,-7.14
8422,ffffffff,1,85.23,-8.52
8423,ffffffff,1,62.33,21.84
8424,ffffffff,1,85.26,-8.61
8425,ffffffff,1,-170,-52.47
8426,ffffffff,1,74.84,5.81
8427,ffffffff,1,83.36,-6.01
8428,ffffffff,1,75.13,5.39
8429,ffffffff,1,85.09,-8.44
8430,ffffffff,1,97.74,-24.26
8431,ffffffff,1,166.66,-54.46
8432,ffffffff,1,-134.09,-37.34
8433,ffffffff,1,168.47,-54.48
8434,ffffffff,1,78.53,0.52
8435,ffffffff,1,101.94,-28.77
8436,ffffffff,1,103.07,-29.87
8437,ffffffff,1,166.89,-54.53
8438,ffffffff,1,100.2,-27.15
8439,ffffffff,1,142.85,-51.76
8440,ffffffff,1,-168.06,-52.39
8441,ffffffff,1,97.36,-24.29
8442,ffffffff,1,76.96,2.47
8443,ffffffff,1,80.16,-2.05
8444,ffffffff,1,168.42,-54.79
8445,ffffffff,1,82.11,-4.97
8446,ffffffff,1,158.56,-54.42
8447,ffffffff,1,165.88,-54.81
8448,ffffffff,1,84.44,-8.3
8449,ffffffff,1,92.07,-18.45
8450,ffffffff,1,112.59,-38.71
8451,ffffffff,1,123.1,-45.11
8452,ffffffff,1,132.64,-49.23
8453,ffffffff,1,123.49,-45.37
8454,ffffffff,1,91.94,-18.54
8455,ffffffff,1,101.26,-29.11
8456,ffffffff,1,105.15,-32.81
8457,ffffffff,1,146.8,-53.1
8458,ffffffff,1,107.61,-35.02
8459,ffffffff,1,100.2,-28.11
8460,ffffffff,1,93.49,-20.74
8461,ffffffff,1,103.71,-32.02
8462,ffffffff,1,135.97,-50.82
8463,ffffffff,1,81.14,-4.4
8464,ffffffff,1,155.03,-54.75
8465,ffffffff,1,76.94,1.67
8466,ffffffff,1,97.03,-25.3
8467,ffffffff,1,123.58,-46.07
8468,ffffffff,1,68.72,13.23
8469,ffffffff,1,76.17,2.61
8470,ffffffff,1,153.02,-54.7
8471,ffffffff,1,-132.56,-36.59
8472,ffffffff,1,77.62,0.48
8473,ffffffff,1,68.83,13.03
8474,ffffffff,1,70,11.41
8475,ffffffff,1,90.54,-17.76
8476,ffffffff,1,76.32,2.31
8477,ffffffff,1,-178.68,-54.97
8478,ffffffff,1,157.42,-55.28
8479,ffffffff,1,75.35,3.68
8480,ffffffff,1,146.17,-53.78
8481,ffffffff,1,-130.04,-34.5
8482,ffffffff,1,94.25,-22.64
8483,ffffffff,1,73.86,5.73
8484,ffffffff,1,-173.42,-54.42
8485,ffffffff,1,87.24,-13.75
8486,ffffffff,1,-178.65,-55.16
8487,ffffffff,1,83.88,-9.07
8488,ffffffff,1,-178.11,-55.26
8489,ffffffff,1,85.19,-11.2
8490,ffffffff,1,73.8,5.53
8491,ffffffff,1,109.14,-38.13
8492,ffffffff,1,154.02,-55.48
8493,ffffffff,1,67.95,13.88
8494,ffffffff,1,77.14,0.4
8495,ffffffff,1,119.18,-44.98
8496,ffffffff,1,133.28,-51.16
8497,ffffffff,1,149.27,-54.95
8498,ffffffff,1,88.07,-15.59
8499,ffffffff,1,126.49,-48.62
8500,ffffffff,1,128.1,-49.3
8501,ffffffff,1,-159.03,-51.39
8502,ffffffff,1,-150.22,-47.96
8503,ffffffff,1,94.25,-23.66
8504,ffffffff,1,123.46,-47.35
8505,ffffffff,1,-125.61,-30.41
8506,ffffffff,1,76.88,0.43
8507,ffffffff,1,117.36,-44.42
8508,ffffffff,1,133.55,-51.85
8509,ffffffff,1,-153.47,-49.71
8510,ffffffff,1,87.56,-15.91
8511,ffffffff,1,73.59,4.96
8512,ffffffff,1,125.85,-49.34
8513,ffffffff,1,110.7,-40.86
8514,ffffffff,1,108.37,-39.25
8515,ffffffff,1,-136.86,-40.67
8516,ffffffff,1,146.16,-55.56
8517,ffffffff,1,93.95,-24.96
8518,ffffffff,1,117.82,-45.84
8519,ffffffff,1,79.8,-5.11
8520,ffffffff,1,104.73,-36.43
8521,ffffffff,1,-170.28,-55.16
8522,ffffffff,1,92.97,-23.88
8523,ffffffff,1,82.21,-8.86
8524,ffffffff,1,-170.28,-55.23
8525,ffffffff,1,65.74,16.27
8526,ffffffff,1,-134.28,-38.73
8527,ffffffff,1,-138.51,-41.99
8528,ffffffff,1,84.59,-12.66
8529,ffffffff,1,151.47,-56.78
8530,ffffffff,1,124.34,-49.69
8531,ffffffff,1,-152.61,-50.04
8532,ffffffff,1,97.59,-30.16
8533,ffffffff,1,121.28,-48.44
8534,ffffffff,1,132.88,-53.13
8535,ffffffff,1,76.1,0
8536,ffffffff,1,86.26,-15.8
8537,ffffffff,1,73.34,4.33
8538,ffffffff,1,78.74,-4.3
8539,ffffffff,1,113.99,-44.74
8540,ffffffff,1,-143.87,-45.87
8541,ffffffff,1,80.1,-6.71
8542,ffffffff,1,149.29,-57.13
8543,ffffffff,1,98.9,-32.34
8544,ffffffff,1,137.45,-54.98
8545,ffffffff,1,137.45,-54.98
8546,ffffffff,1,59.78,24.1
8547,ffffffff,1,-141.11,-44.26
8548,ffffffff,1,110.62,-42.93
8549,ffffffff,1,86.42,-17.05
8550,ffffffff,1,64.45,17.55
8551,ffffffff,1,110.02,-42.94
8552,ffffffff,1,178.29,-58.04
8553,ffffffff,1,84.96,-15.14
8554,ffffffff,1,76.09,-1.01
8555,ffffffff,1,89.54,-21.82
8556,ffffffff,1,-173.77,-57.05
8557,ffffffff,1,68.55,11.22
8558,ffffffff,1,114.65,-46.33
8559,ffffffff,1,114.65,-46.33
8560,ffffffff,1,-173.28,-57.06
8561,ffffffff,1,71.5,6.39
8562,ffffffff,1,105.61,-39.97
8563,ffffffff,1,155.31,-58.58
8564,ffffffff,1,92.43,-26.17
8565,ffffffff,1,130.9,-54.04
8566,ffffffff,1,109.77,-43.5
8567,ffffffff,1,133.39,-54.87
8568,ffffffff,1,71.94,5.43
8569,ffffffff,1,86.88,-18.81
8570,ffffffff,1,153.27,-58.67
8571,ffffffff,1,74.81,0.53
8572,ffffffff,1,80.34,-8.65
8573,ffffffff,1,127.51,-53.05
8574,ffffffff,1,88.67,-21.48
8575,ffffffff,1,79.39,-7.29
8576,ffffffff,1,165.41,-59.32
8577,ffffffff,1,-130.69,-36.22
8578,ffffffff,1,64,17.91
8579,ffffffff,1,82.64,-12.64
8580,ffffffff,1,117.32,-48.67
8581,ffffffff,1,121.79,-50.9
8582,ffffffff,1,-146.58,-48.3
8583,ffffffff,1,127.61,-53.39
8584,ffffffff,1,90.2,-24.18
8585,ffffffff,1,78.74,-6.6
8586,ffffffff,1,96.09,-31.92
8587,ffffffff,1,99.24,-35.42
8588,ffffffff,1,84.13,-15.68
8589,ffffffff,1,76.68,-3.45
8590,ffffffff,1,115.11,-48.33
8591,ffffffff,1,63.84,17.86
8592,ffffffff,1,142.92,-58.2
8593,ffffffff,1,-151.15,-51.17
8594,ffffffff,1,75.2,-1.32
8595,ffffffff,1,68.5,10.17
8596,ffffffff,1,148.9,-59.3
8597,ffffffff,1,113.16,-47.61
8598,ffffffff,1,68.24,10.56
8599,ffffffff,1,65.18,15.6
8600,ffffffff,1,-178.33,-59.17
8601,ffffffff,1,164.06,-60.4
8602,ffffffff,1,-178.27,-59.26
8603,ffffffff,1,83.62,-16.15
8604,ffffffff,1,85.8,-19.63
8605,ffffffff,1,101.63,-39.24
8606,ffffffff,1,78.21,-7.15
8607,ffffffff,1,75.21,-1.95
8608,ffffffff,1,100.79,-38.63
8609,ffffffff,1,85.63,-19.64
8610,ffffffff,1,117.32,-50.75
8611,ffffffff,1,-157.71,-54.56
8612,ffffffff,1,121.9,-53.1
8613,ffffffff,1,77.27,-5.99
8614,ffffffff,1,158.09,-60.74
8615,ffffffff,1,66.36,13.27
8616,ffffffff,1,166.97,-60.84
8617,ffffffff,1,80.33,-11.59
8618,ffffffff,1,95.16,-33.37
8619,ffffffff,1,157.18,-60.92
8620,ffffffff,1,-151.07,-51.97
8621,ffffffff,1,74.52,-1.51
8622,ffffffff,1,83.35,-16.98
8623,ffffffff,1,161.98,-61.2
8624,ffffffff,1,94.84,-33.36
8625,ffffffff,1,65.37,14.71
8626,ffffffff,1,84.07,-18.27
8627,ffffffff,1,71.21,4.42
8628,ffffffff,1,154.51,-60.97
8629,ffffffff,1,115.73,-50.9
8630,ffffffff,1,-128.35,-34.38
8631,ffffffff,1,98.33,-37.65
8632,ffffffff,1,80.44,-12.57
8633,ffffffff,1,75.75,-4.2
8634,ffffffff,1,101.14,-40.66
8635,ffffffff,1,-165.74,-57.8
8636,ffffffff,1,-166.27,-57.95
8637,ffffffff,1,159.24,-61.58
8638,ffffffff,1,87.38,-24.15
8639,ffffffff,1,-170.85,-59.06
8640,ffffffff,1,82.35,-16.18
8641,ffffffff,1,88.29,-25.59
8642,ffffffff,1,98.08,-37.83
8643,ffffffff,1,81.65,-15.04
8644,ffffffff,1,-176,-60.2
8645,ffffffff,1,121.32,-54.29
8646,ffffffff,1,-146.89,-50.3
8647,ffffffff,1,119.44,-53.52
8648,ffffffff,1,75.45,-4.29
8649,ffffffff,1,138.12,-59.52
8650,ffffffff,1,87.5,-24.95
8651,ffffffff,1,83.36,-18.42
8652,ffffffff,1,78.6,-10.27
8653,ffffffff,1,100.48,-40.92
8654,ffffffff,1,82.29,-17.09
8655,ffffffff,1,-155.6,-54.9
8656,ffffffff,1,81.09,-15.04
8657,ffffffff,1,-166.39,-58.57
8658,ffffffff,1,-162.31,-57.46
8659,ffffffff,1,-161.14,-57.14
8660,ffffffff,1,93.74,-34.39
8661,ffffffff,1,75.79,-5.69
8662,ffffffff,1,-165.57,-58.54
8663,ffffffff,1,-129.03,-35.53
8664,ffffffff,1,-131.22,-38.05
8665,ffffffff,1,98.72,-40.39
8666,ffffffff,1,79.4,-12.83
8667,ffffffff,1,90.74,-31.02
8668,ffffffff,1,169.54,-62.51
8669,ffffffff,1,-145.03,-49.83
8670,ffffffff,1,138.9,-60.68
8671,ffffffff,1,178.15,-61.88
8672,ffffffff,1,-136.54,-43.41
8673,ffffffff,1,128.94,-58.35
8674,ffffffff,1,151.64,-62.41
8675,ffffffff,1,-158.31,-56.53
8676,ffffffff,1,123.2,-56.68
8677,ffffffff,1,72.69,-0.57
8678,ffffffff,1,82.6,-19.27
8679,ffffffff,1,127.73,-58.52
8680,ffffffff,1,166.69,-63.19
8681,ffffffff,1,99.36,-42.17
8682,ffffffff,1,74.38,-4.28
8683,ffffffff,1,70.51,3.32
8684,ffffffff,1,89.32,-30.56
8685,ffffffff,1,-179.57,-62.25
8686,ffffffff,1,-146.58,-51.4
8687,ffffffff,1,67.91,8.31
8688,ffffffff,1,73.58,-3.02
8689,ffffffff,1,-142.94,-49.05
8690,ffffffff,1,79.96,-15.47
8691,ffffffff,1,92.65,-35.25
8692,ffffffff,1,75.9,-7.71
8693,ffffffff,1,159.41,-63.54
8694,ffffffff,1,68.93,6.18
8695,ffffffff,1,166.94,-63.72
8696,ffffffff,1,70.8,2.07
8697,ffffffff,1,99.13,-43.1
8698,ffffffff,1,117.81,-55.73
8699,ffffffff,1,79.03,-14.41
8700,ffffffff,1,-161.7,-58.71
8701,ffffffff,1,-136.27,-43.9
8702,ffffffff,1,60.84,21.21
8703,ffffffff,1,93.64,-37.48
8704,ffffffff,1,123.58,-58.28
8705,ffffffff,1,75.63,-8.14
8706,ffffffff,1,80.33,-17.3
8707,ffffffff,1,71.32,0.55
8708,ffffffff,1,78.09,-13.26
8709,ffffffff,1,130.42,-60.67
8710,ffffffff,1,116.75,-55.87
8711,ffffffff,1,131.21,-60.9
8712,ffffffff,1,80.06,-17.2
8713,ffffffff,1,174.98,-63.75
8714,ffffffff,1,93.17,-37.61
8715,ffffffff,1,106.61,-50.26
8716,ffffffff,1,113.62,-54.55
8717,ffffffff,1,99.21,-44.34
8718,ffffffff,1,81.49,-20.21
8719,ffffffff,1,164.21,-64.5
8720,ffffffff,1,166.31,-64.46
8721,ffffffff,1,164.06,-64.61
8722,ffffffff,1,-162.17,-59.49
8723,ffffffff,1,81.72,-20.92
8724,ffffffff,1,96.31,-42.13
8725,ffffffff,1,79.08,-16.3
8726,ffffffff,1,75.41,-9
8727,ffffffff,1,112.78,-54.82
8728,ffffffff,1,159.51,-64.9
8729,ffffffff,1,89.94,-34.73
8730,ffffffff,1,103.09,-48.62
8731,ffffffff,1,75.78,-9.99
8732,ffffffff,1,173.36,-64.59
8733,ffffffff,1,79.93,-18.46
8734,ffffffff,1,109.53,-53.32
8735,ffffffff,1,108.34,-52.64
8736,ffffffff,1,59.59,23.1
8737,ffffffff,1,97.83,-44.4
8738,ffffffff,1,99.5,-46.04
8739,ffffffff,1,95.77,-42.55
8740,ffffffff,1,159.11,-65.33
8741,ffffffff,1,124.37,-60.33
8742,ffffffff,1,105.41,-51.08
8743,ffffffff,1,148.89,-64.99
8744,ffffffff,1,73.76,-6.54
8745,ffffffff,1,70.75,-0.04
8746,ffffffff,1,149.94,-65.14
8747,ffffffff,1,-154.11,-57.16
8748,ffffffff,1,60.05,22.17
8749,ffffffff,1,-156.68,-58.33
8750,ffffffff,1,105.89,-51.86
8751,ffffffff,1,102.94,-49.74
8752,ffffffff,1,71.84,-2.7
8753,ffffffff,1,83.36,-26.07
8754,ffffffff,1,157.61,-65.68
8755,ffffffff,1,76.68,-13.23
8756,ffffffff,1,143.29,-64.73
8757,ffffffff,1,114.58,-57.08
8758,ffffffff,1,79.61,-19.28
8759,ffffffff,1,111.4,-55.53
8760,ffffffff,1,175.84,-65.17
8761,ffffffff,1,71.6,-2.63
8762,ffffffff,1,77.79,-16.1
8763,ffffffff,1,113.56,-56.97
8764,ffffffff,1,138.8,-64.46
8765,ffffffff,1,82.62,-25.63
8766,ffffffff,1,77.48,-15.76
8767,ffffffff,1,172.01,-65.72
8768,ffffffff,1,76.89,-14.59
